Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,3,16,30,11,0.75,0.062,0.67,47,513,135,0,6,9.3,7,0,0,7,0.299,89.06,80.14,0.96,0.13,1024,1.7000000000000002,158,3.9000000000000004,0.0000,0.0000
2006,1,3,17,0,11.5,0.76,0.064,0.67,59,620,211,0,6,10,24,0,0,24,0.301,90.58,75.75,0.96,0.13,1024,1.9000000000000001,152,4.2,1.1662,0.8950
2006,1,3,17,30,12,0.76,0.064,0.67,67,696,285,0,6,10,53,1,0,53,0.302,87.65,71.76,0.96,0.13,1024,1.9000000000000001,153,4.6000000000000005,2.6700,2.0627
2006,1,3,18,0,12.5,0.7000000000000001,0.067,0.67,74,740,348,0,6,10.600000000000001,89,2,0,90,0.304,87.96000000000001,68.24,0.96,0.13,1024,2,154,4.9,4.6787,3.6306
2006,1,3,18,30,13,0.7000000000000001,0.067,0.67,78,776,403,0,6,10.600000000000001,156,15,0,162,0.303,85.13,65.29,0.96,0.13,1024,2,160,5.300000000000001,8.6222,6.7096
2006,1,3,19,0,13.5,0.66,0.073,0.67,84,790,443,0,6,10.5,168,18,0,176,0.302,82.15,62.99,0.96,0.13,1023,2.1,166,5.6000000000000005,9.5220,7.4230
2006,1,3,19,30,13.700000000000001,0.66,0.073,0.67,86,805,472,0,6,10.5,61,0,0,62,0.301,81.09,61.410000000000004,0.97,0.13,1023,2.1,170,5.7,3.3890,2.6447
2006,1,3,20,0,13.9,0.5700000000000001,0.078,0.67,90,804,485,0,6,10.200000000000001,124,3,0,125,0.299,78.43,60.61,0.97,0.13,1023,2.1,174,5.800000000000001,6.8664,5.3610
2006,1,3,20,30,13.8,0.5700000000000001,0.078,0.67,90,804,485,0,6,10.200000000000001,104,1,0,105,0.299,78.94,60.63,0.97,0.13,1023,2.1,176,5.800000000000001,5.7671,4.5027
2006,1,3,21,0,13.8,0.41000000000000003,0.113,0.67,105,742,460,0,6,10.200000000000001,87,1,0,87,0.298,78.91,61.46,0.97,0.13,1022,2.2,179,5.800000000000001,4.7541,3.7099
2006,1,3,21,30,13.600000000000001,0.41000000000000003,0.113,0.67,102,725,431,0,6,10.200000000000001,80,1,0,81,0.296,80.02,63.07,0.98,0.13,1023,2.2,180,5.800000000000001,4.3799,3.4142
2006,1,3,22,0,13.4,0.33,0.133,0.67,107,666,384,0,6,10.4,46,0,0,46,0.294,81.92,65.4,0.98,0.13,1023,2.2,182,5.7,2.4463,1.9035
2006,1,3,22,30,13.200000000000001,0.33,0.133,0.67,100,620,329,0,6,10.4,83,1,0,84,0.292,82.99,68.37,0.98,0.13,1023,2.3000000000000003,182,5.6000000000000005,4.3619,3.3843
2006,1,3,23,0,13,0.26,0.147,0.67,96,533,261,0,7,10.600000000000001,90,5,0,92,0.29,85.47,71.91,0.98,0.13,1023,2.3000000000000003,182,5.6000000000000005,4.6282,3.5748
2006,1,3,23,30,12.9,0.26,0.147,0.67,83,442,190,0,7,10.600000000000001,71,3,0,71,0.28800000000000003,86.12,75.92,0.98,0.13,1024,2.3000000000000003,183,5.5,3.4451,2.6432
2006,1,4,0,0,12.8,0.25,0.158,0.67,66,295,116,0,7,10.9,20,0,0,20,0.28600000000000003,88.10000000000001,80.33,0.98,0.14,1024,2.3000000000000003,184,5.4,0.0000,0.0000
2006,1,4,0,30,12.8,0.25,0.158,0.67,38,119,48,7,7,10.9,22,0,7,22,0.28500000000000003,88.10000000000001,85.03,0.98,0.14,1024,2.3000000000000003,184,5.300000000000001,0.0000,0.0000
2006,1,4,1,0,12.700000000000001,0.24,0.16,0.67,0,0,0,7,8,11.200000000000001,0,0,7,0,0.28500000000000003,90.34,89.73,0.98,0.14,1025,2.3000000000000003,184,5.1000000000000005,0.0000,0.0000
2006,1,4,1,30,12.700000000000001,0.24,0.16,0.67,0,0,0,0,8,11.200000000000001,0,0,0,0,0.28400000000000003,90.34,95.54,0.98,0.14,1025,2.4000000000000004,184,5,0.0000,0.0000
2006,1,4,2,0,12.8,0.25,0.156,0.67,0,0,0,0,7,11.4,0,0,0,0,0.28200000000000003,91.21000000000001,101.01,0.98,0.14,1025,2.4000000000000004,183,4.9,0.0000,0.0000
2006,1,4,2,30,12.8,0.25,0.156,0.67,0,0,0,0,7,11.4,0,0,0,0,0.28200000000000003,91.3,106.64,0.98,0.14,1026,2.4000000000000004,183,4.800000000000001,0.0000,0.0000
2006,1,4,3,0,12.8,0.28,0.14400000000000002,0.67,0,0,0,0,7,11.600000000000001,0,0,0,0,0.281,92.46000000000001,112.38,0.98,0.14,1026,2.5,184,4.7,0.0000,0.0000
2006,1,4,3,30,12.9,0.28,0.14400000000000002,0.67,0,0,0,0,8,11.600000000000001,0,0,0,0,0.279,91.86,118.21000000000001,0.98,0.14,1026,2.5,185,4.6000000000000005,0.0000,0.0000
2006,1,4,4,0,12.9,0.3,0.133,0.67,0,0,0,0,7,11.8,0,0,0,0,0.278,92.89,124.11,0.98,0.14,1026,2.5,186,4.5,0.0000,0.0000
2006,1,4,4,30,13,0.3,0.133,0.67,0,0,0,0,4,11.8,0,0,0,0,0.276,92.29,130.03,0.98,0.14,1026,2.6,185,4.3,0.0000,0.0000
2006,1,4,5,0,13,0.3,0.121,0.67,0,0,0,0,1,11.9,0,0,0,0,0.274,93.17,135.94,0.97,0.14,1027,2.6,185,4.1000000000000005,0.0000,0.0000
2006,1,4,5,30,13,0.3,0.121,0.67,0,0,0,0,4,11.9,0,0,0,0,0.272,93.17,141.8,0.97,0.14,1027,2.7,183,4,0.0000,0.0000
2006,1,4,6,0,13,0.33,0.115,0.67,0,0,0,0,8,12,0,0,0,0,0.27,93.54,147.54,0.97,0.14,1027,2.7,180,3.8000000000000003,0.0000,0.0000
2006,1,4,6,30,13,0.33,0.115,0.67,0,0,0,0,7,12,0,0,0,0,0.269,93.54,153.03,0.97,0.14,1027,2.7,176,3.8000000000000003,0.0000,0.0000
2006,1,4,7,0,13,0.37,0.114,0.67,0,0,0,0,7,12,0,0,0,0,0.268,93.38,158.05,0.97,0.14,1027,2.7,172,3.7,0.0000,0.0000
2006,1,4,7,30,12.9,0.37,0.114,0.67,0,0,0,0,7,12,0,0,0,0,0.267,93.99,162.18,0.97,0.14,1027,2.7,170,3.7,0.0000,0.0000
2006,1,4,8,0,12.9,0.39,0.114,0.67,0,0,0,0,7,11.8,0,0,0,0,0.266,93.19,164.63,0.97,0.14,1027,2.7,168,3.6,0.0000,0.0000
2006,1,4,8,30,12.8,0.39,0.114,0.67,0,0,0,0,8,11.8,0,0,0,0,0.265,93.8,164.59,0.97,0.14,1027,2.7,169,3.4000000000000004,0.0000,0.0000
2006,1,4,9,0,12.700000000000001,0.41000000000000003,0.112,0.67,0,0,0,0,7,11.700000000000001,0,0,0,0,0.264,93.35000000000001,162.07,0.97,0.14,1027,2.8000000000000003,169,3.2,0.0000,0.0000
2006,1,4,9,30,12.600000000000001,0.41000000000000003,0.112,0.67,0,0,0,0,7,11.700000000000001,0,0,0,0,0.263,93.96000000000001,157.91,0.97,0.14,1027,2.8000000000000003,168,3,0.0000,0.0000
2006,1,4,10,0,12.600000000000001,0.41000000000000003,0.109,0.67,0,0,0,0,7,11.5,0,0,0,0,0.263,93.18,152.86,0.97,0.14,1028,2.8000000000000003,166,2.8000000000000003,0.0000,0.0000
2006,1,4,10,30,12.5,0.41000000000000003,0.109,0.67,0,0,0,0,7,11.5,0,0,0,0,0.263,93.79,147.36,0.97,0.14,1028,2.8000000000000003,162,2.6,0.0000,0.0000
2006,1,4,11,0,12.5,0.4,0.101,0.67,0,0,0,0,7,11.3,0,0,0,0,0.262,92.7,141.62,0.97,0.14,1028,2.8000000000000003,158,2.5,0.0000,0.0000
2006,1,4,11,30,12.4,0.4,0.101,0.67,0,0,0,0,7,11.3,0,0,0,0,0.262,93.21000000000001,135.75,0.97,0.14,1027,2.8000000000000003,153,2.5,0.0000,0.0000
2006,1,4,12,0,12.3,0.43,0.094,0.67,0,0,0,0,7,11.100000000000001,0,0,0,0,0.261,92.10000000000001,129.84,0.97,0.14,1027,2.7,148,2.4000000000000004,0.0000,0.0000
2006,1,4,12,30,12.3,0.43,0.094,0.67,0,0,0,0,7,11.100000000000001,0,0,0,0,0.26,92.10000000000001,123.91,0.97,0.14,1027,2.7,143,2.3000000000000003,0.0000,0.0000
2006,1,4,13,0,12.200000000000001,0.48,0.089,0.67,0,0,0,0,7,10.8,0,0,0,0,0.26,90.92,118.02,0.97,0.14,1028,2.7,138,2.2,0.0000,0.0000
2006,1,4,13,30,12.200000000000001,0.48,0.089,0.67,0,0,0,0,6,10.8,0,0,0,0,0.259,90.92,112.18,0.97,0.14,1028,2.6,133,2,0.0000,0.0000
2006,1,4,14,0,12.100000000000001,0.53,0.084,0.67,0,0,0,0,6,10.5,0,0,0,0,0.259,89.76,106.44,0.97,0.14,1028,2.6,127,1.8,0.0000,0.0000
2006,1,4,14,30,12.100000000000001,0.53,0.084,0.67,0,0,0,0,6,10.5,0,0,0,0,0.26,89.85000000000001,100.81,0.96,0.14,1029,2.6,124,1.7000000000000002,0.0000,0.0000
2006,1,4,15,0,12.100000000000001,0.5700000000000001,0.08,0.67,0,0,0,0,7,10.200000000000001,0,0,0,0,0.26,88.27,95.34,0.96,0.14,1029,2.5,121,1.5,0.0000,0.0000
2006,1,4,15,30,12.4,0.5700000000000001,0.08,0.67,0,0,0,7,6,10.200000000000001,0,0,7,0,0.26,86.64,89.56,0.96,0.14,1030,2.5,114,1.5,0.0000,0.0000
2006,1,4,16,0,12.600000000000001,0.6,0.07100000000000001,0.67,32,283,57,7,7,10.5,34,3,7,34,0.26,86.91,84.84,0.96,0.14,1030,2.5,106,1.6,0.0000,0.0000
2006,1,4,16,30,13,0.6,0.07100000000000001,0.67,49,472,130,0,7,10.5,70,13,0,72,0.261,84.67,80.14,0.96,0.14,1030,2.4000000000000004,97,1.7000000000000002,0.0000,0.0000
2006,1,4,17,0,13.3,0.63,0.062,0.67,59,608,208,0,0,10.3,59,608,0,208,0.261,81.95,75.73,0.9500000000000001,0.14,1030,2.4000000000000004,88,1.8,10.1084,7.7580
2006,1,4,17,30,13.9,0.63,0.062,0.67,67,685,281,0,0,10.3,67,685,0,281,0.261,78.82000000000001,71.73,0.9500000000000001,0.14,1030,2.4000000000000004,86,1.7000000000000002,14.1599,10.9398
2006,1,4,18,0,14.5,0.8300000000000001,0.041,0.67,64,777,352,0,0,10.9,64,777,0,352,0.262,78.91,68.2,0.9400000000000001,0.14,1030,2.3000000000000003,83,1.6,18.3049,14.2049
2006,1,4,18,30,15.200000000000001,0.8300000000000001,0.041,0.67,68,811,408,0,0,10.9,68,811,0,408,0.261,75.44,65.23,0.9400000000000001,0.14,1030,2.3000000000000003,84,1.5,21.7249,16.9068
2006,1,4,19,0,16,0.86,0.041,0.67,70,834,450,0,0,11.200000000000001,70,834,0,450,0.26,73.38,62.92,0.9400000000000001,0.14,1030,2.3000000000000003,84,1.5,24.3575,18.9893
2006,1,4,19,30,16.3,0.86,0.041,0.67,72,848,479,0,0,11.200000000000001,72,848,0,479,0.26,71.93,61.32,0.9400000000000001,0.14,1029,2.3000000000000003,83,1.5,26.1977,20.4454
2006,1,4,20,0,16.7,0.9,0.042,0.67,73,854,493,0,0,11.4,73,854,0,493,0.259,71.10000000000001,60.51,0.93,0.14,1029,2.3000000000000003,83,1.5,27.0975,21.1579
2006,1,4,20,30,16.8,0.9,0.042,0.67,73,854,493,0,0,11.4,73,854,0,493,0.258,70.58,60.52,0.93,0.14,1028,2.3000000000000003,82,1.6,27.0959,21.1565
2006,1,4,21,0,17,1,0.04,0.67,71,851,479,0,0,11.5,71,851,0,479,0.258,70.18,61.33,0.93,0.14,1028,2.3000000000000003,82,1.6,26.1960,20.4440
2006,1,4,21,30,16.900000000000002,1,0.04,0.67,69,837,450,0,0,11.5,69,837,0,450,0.257,70.63,62.940000000000005,0.93,0.14,1028,2.3000000000000003,81,1.7000000000000002,24.3543,18.9865
2006,1,4,22,0,16.8,1.02,0.039,0.67,66,816,408,0,0,11.5,66,816,0,408,0.256,71.02,65.26,0.93,0.14,1028,2.3000000000000003,81,1.8,21.7201,16.9026
2006,1,4,22,30,16.5,1.02,0.039,0.67,62,785,354,0,0,11.5,62,785,0,354,0.256,72.39,68.23,0.92,0.14,1028,2.2,80,1.9000000000000001,18.4043,14.2816
2006,1,4,23,0,16.3,1.03,0.037,0.67,57,740,288,0,0,11.600000000000001,57,740,0,288,0.256,73.78,71.76,0.92,0.14,1028,2.2,80,2,14.5086,11.2087
2006,1,4,23,30,15.4,1.03,0.037,0.67,50,669,215,0,1,11.600000000000001,50,669,0,215,0.255,78.13,75.77,0.92,0.14,1028,2.2,78,1.9000000000000001,10.4452,8.0159
2006,1,5,0,0,14.5,1.1,0.034,0.67,40,572,137,0,1,11.700000000000001,40,572,0,137,0.255,83.55,80.18,0.92,0.14,1028,2.1,76,1.7000000000000002,0.0000,0.0000
2006,1,5,0,30,13.8,1.1,0.034,0.67,26,397,62,0,1,11.700000000000001,26,397,0,62,0.255,87.42,84.88,0.92,0.14,1028,2.1,74,2,0.0000,0.0000
2006,1,5,1,0,13,1.1,0.033,0.67,0,0,0,7,4,10.8,0,0,7,0,0.255,86.71000000000001,89.60000000000001,0.92,0.14,1028,2.1,73,2.3000000000000003,0.0000,0.0000
2006,1,5,1,30,12.700000000000001,1.1,0.033,0.67,0,0,0,0,7,10.8,0,0,0,0,0.255,88.43,95.39,0.92,0.14,1028,2,72,2.6,0.0000,0.0000
2006,1,5,2,0,12.3,1.1,0.032,0.67,0,0,0,0,4,10.3,0,0,0,0,0.255,87.76,100.86,0.92,0.14,1028,2,71,2.8000000000000003,0.0000,0.0000
2006,1,5,2,30,12,1.1,0.032,0.67,0,0,0,0,3,10.3,0,0,0,0,0.255,89.51,106.49000000000001,0.92,0.14,1028,2,70,2.9000000000000004,0.0000,0.0000
2006,1,5,3,0,11.700000000000001,1.1,0.032,0.67,0,0,0,0,7,9.9,0,0,0,0,0.254,88.61,112.24000000000001,0.92,0.14,1028,2,68,3,0.0000,0.0000
2006,1,5,3,30,11.4,1.1,0.032,0.67,0,0,0,0,7,9.9,0,0,0,0,0.255,90.38,118.07000000000001,0.91,0.14,1028,2,67,2.9000000000000004,0.0000,0.0000
2006,1,5,4,0,11.200000000000001,1.12,0.031,0.67,0,0,0,0,7,9.5,0,0,0,0,0.255,89.58,123.96000000000001,0.91,0.14,1028,2,65,2.9000000000000004,0.0000,0.0000
2006,1,5,4,30,11,1.12,0.031,0.67,0,0,0,0,7,9.5,0,0,0,0,0.255,90.77,129.88,0.91,0.14,1028,1.9000000000000001,62,2.8000000000000003,0.0000,0.0000
2006,1,5,5,0,10.8,1.1400000000000001,0.03,0.67,0,0,0,0,7,9.3,0,0,0,0,0.255,90.39,135.8,0.91,0.14,1028,1.9000000000000001,59,2.7,0.0000,0.0000
2006,1,5,5,30,10.600000000000001,1.1400000000000001,0.03,0.67,0,0,0,0,0,9.3,0,0,0,0,0.256,91.60000000000001,141.66,0.9,0.14,1028,1.9000000000000001,58,2.7,0.0000,0.0000
2006,1,5,6,0,10.4,1.16,0.029,0.67,0,0,0,0,0,9.1,0,0,0,0,0.256,91.39,147.39000000000001,0.9,0.14,1029,1.8,56,2.7,0.0000,0.0000
2006,1,5,6,30,10.3,1.16,0.029,0.67,0,0,0,0,0,9.1,0,0,0,0,0.257,92,152.88,0.9,0.14,1029,1.8,56,2.7,0.0000,0.0000
2006,1,5,7,0,10.100000000000001,1.16,0.029,0.67,0,0,0,0,1,8.8,0,0,0,0,0.257,91.86,157.9,0.9,0.14,1029,1.8,57,2.8000000000000003,0.0000,0.0000
2006,1,5,7,30,10,1.16,0.029,0.67,0,0,0,0,1,8.8,0,0,0,0,0.257,92.48,162.03,0.9,0.14,1029,1.7000000000000002,58,2.9000000000000004,0.0000,0.0000
2006,1,5,8,0,9.9,1.1500000000000001,0.03,0.67,0,0,0,0,1,8.6,0,0,0,0,0.257,91.71000000000001,164.51,0.9,0.14,1028,1.7000000000000002,59,2.9000000000000004,0.0000,0.0000
2006,1,5,8,30,9.700000000000001,1.1500000000000001,0.03,0.67,0,0,0,0,0,8.6,0,0,0,0,0.257,92.94,164.51,0.91,0.14,1028,1.7000000000000002,61,3,0.0000,0.0000
2006,1,5,9,0,9.600000000000001,1.16,0.032,0.67,0,0,0,0,3,8.4,0,0,0,0,0.257,92.36,162.03,0.91,0.14,1028,1.7000000000000002,63,3.1,0.0000,0.0000
2006,1,5,9,30,9.5,1.16,0.032,0.67,0,0,0,0,0,8.4,0,0,0,0,0.257,92.98,157.9,0.91,0.14,1028,1.7000000000000002,63,3.1,0.0000,0.0000
2006,1,5,10,0,9.4,1.16,0.035,0.67,0,0,0,0,1,8.200000000000001,0,0,0,0,0.258,92.25,152.87,0.91,0.14,1028,1.6,64,3.1,0.0000,0.0000
2006,1,5,10,30,9.4,1.16,0.035,0.67,0,0,0,0,3,8.200000000000001,0,0,0,0,0.257,92.25,147.38,0.91,0.14,1028,1.6,63,3.1,0.0000,0.0000
2006,1,5,11,0,9.4,1.16,0.036000000000000004,0.67,0,0,0,0,1,8,0,0,0,0,0.257,90.81,141.65,0.91,0.14,1028,1.6,62,3.1,0.0000,0.0000
2006,1,5,11,30,9.3,1.16,0.036000000000000004,0.67,0,0,0,0,7,8,0,0,0,0,0.256,91.33,135.78,0.91,0.14,1027,1.6,61,3,0.0000,0.0000
2006,1,5,12,0,9.200000000000001,1.16,0.037,0.67,0,0,0,0,4,7.800000000000001,0,0,0,0,0.255,90.79,129.87,0.91,0.14,1027,1.6,60,3,0.0000,0.0000
2006,1,5,12,30,9.200000000000001,1.16,0.037,0.67,0,0,0,0,8,7.800000000000001,0,0,0,0,0.254,90.79,123.94,0.91,0.14,1027,1.6,59,2.9000000000000004,0.0000,0.0000
2006,1,5,13,0,9.1,1.1400000000000001,0.038,0.67,0,0,0,0,7,7.6000000000000005,0,0,0,0,0.253,90.49,118.05,0.91,0.14,1027,1.6,59,2.8000000000000003,0.0000,0.0000
2006,1,5,13,30,9.1,1.1400000000000001,0.038,0.67,0,0,0,0,7,7.6000000000000005,0,0,0,0,0.253,90.49,112.21000000000001,0.91,0.14,1027,1.5,58,2.8000000000000003,0.0000,0.0000
2006,1,5,14,0,9.1,1.12,0.037,0.67,0,0,0,0,7,7.5,0,0,0,0,0.253,89.68,106.46000000000001,0.91,0.14,1027,1.5,57,2.8000000000000003,0.0000,0.0000
2006,1,5,14,30,9.1,1.12,0.037,0.67,0,0,0,0,7,7.5,0,0,0,0,0.252,89.68,100.83,0.91,0.14,1027,1.5,56,2.7,0.0000,0.0000
2006,1,5,15,0,9.1,1.1,0.038,0.67,0,0,0,0,7,7.4,0,0,0,0,0.251,89.25,95.35000000000001,0.92,0.14,1028,1.5,56,2.7,0.0000,0.0000
2006,1,5,15,30,9.600000000000001,1.1,0.038,0.67,0,0,0,7,7,7.4,0,0,7,0,0.251,86.31,89.56,0.92,0.14,1028,1.5,55,2.7,0.0000,0.0000
2006,1,5,16,0,10.100000000000001,1.09,0.04,0.67,28,400,64,7,7,7.9,40,6,7,40,0.25,86.04,84.83,0.92,0.14,1028,1.5,55,2.8000000000000003,0.0000,0.0000
2006,1,5,16,30,10.600000000000001,1.09,0.04,0.67,42,581,142,0,4,7.9,45,0,0,45,0.249,83.31,80.12,0.92,0.14,1029,1.4000000000000001,55,2.9000000000000004,0.0000,0.0000
2006,1,5,17,0,11.100000000000001,1.08,0.041,0.67,52,688,222,0,4,8.1,126,13,0,129,0.249,81.86,75.71000000000001,0.92,0.14,1029,1.4000000000000001,54,2.9000000000000004,6.2702,4.8124
2006,1,5,17,30,11.700000000000001,1.08,0.041,0.67,59,760,297,0,3,8.1,173,34,0,184,0.248,78.68,71.69,0.92,0.14,1029,1.4000000000000001,57,2.9000000000000004,9.2754,7.1665
2006,1,5,18,0,12.3,1.12,0.041,0.67,64,809,365,0,7,8.5,154,398,0,302,0.248,77.60000000000001,68.15,0.91,0.14,1029,1.4000000000000001,59,2.9000000000000004,15.7114,12.1930
2006,1,5,18,30,12.8,1.12,0.041,0.67,68,842,421,0,4,8.5,228,229,0,324,0.248,75.10000000000001,65.17,0.92,0.14,1029,1.4000000000000001,60,2.7,17.2599,13.4327
2006,1,5,19,0,13.4,1.11,0.043000000000000003,0.67,71,866,466,0,8,9.200000000000001,161,464,0,373,0.247,75.89,62.84,0.92,0.14,1028,1.3,61,2.5,20.2005,15.7493
2006,1,5,19,30,13.9,1.11,0.043000000000000003,0.67,73,880,496,0,7,9.200000000000001,160,507,0,405,0.247,73.47,61.230000000000004,0.92,0.14,1028,1.3,60,2.5,22.1628,17.2975
2006,1,5,20,0,14.4,1.11,0.044,0.67,74,885,511,0,7,9.8,174,479,0,410,0.247,73.76,60.410000000000004,0.92,0.14,1028,1.3,60,2.4000000000000004,22.5489,17.6074
2006,1,5,20,30,14.600000000000001,1.11,0.044,0.67,74,885,511,0,7,9.8,186,467,0,417,0.247,72.75,60.4,0.92,0.14,1027,1.3,60,2.4000000000000004,22.9353,17.9092
2006,1,5,21,0,14.9,0.93,0.054,0.67,78,863,494,0,0,10.200000000000001,78,863,0,494,0.247,73.46000000000001,61.21,0.93,0.14,1027,1.3,59,2.4000000000000004,27.0366,21.1015
2006,1,5,21,30,15,0.93,0.054,0.67,76,849,464,0,7,10.200000000000001,162,501,0,390,0.247,72.99,62.800000000000004,0.93,0.14,1027,1.3,60,2.4000000000000004,21.1269,16.4720
2006,1,5,22,0,15.100000000000001,0.9500000000000001,0.054,0.67,73,826,421,0,7,10.600000000000001,166,420,0,343,0.247,74.41,65.11,0.93,0.14,1027,1.3,60,2.3000000000000003,18.2802,14.2275
2006,1,5,22,30,14.9,0.9500000000000001,0.054,0.67,69,791,365,0,4,10.600000000000001,215,51,0,235,0.247,75.37,68.08,0.93,0.14,1027,1.3,59,2.1,12.2330,9.4942
2006,1,5,23,0,14.700000000000001,0.96,0.052000000000000005,0.67,63,744,298,0,7,11.100000000000001,130,358,0,243,0.247,78.97,71.61,0.93,0.14,1027,1.3,59,2,12.2587,9.4726
2006,1,5,23,30,13.9,0.96,0.052000000000000005,0.67,56,675,223,0,7,11.100000000000001,116,243,0,176,0.247,83.07000000000001,75.62,0.93,0.14,1026,1.2000000000000002,58,1.9000000000000001,8.5610,6.5718
2006,1,6,0,0,13.200000000000001,0.97,0.049,0.67,44,569,143,0,8,10.9,89,138,0,113,0.247,85.86,80.03,0.93,0.13,1026,1.2000000000000002,58,1.8,0.0000,0.0000
2006,1,6,0,30,12.5,0.97,0.049,0.67,30,387,65,7,7,10.9,41,6,7,41,0.247,89.87,84.73,0.93,0.13,1026,1.2000000000000002,58,2,0.0000,0.0000
2006,1,6,1,0,11.700000000000001,0.99,0.046,0.67,0,0,0,7,7,10.3,0,0,7,0,0.247,91.08,89.47,0.93,0.13,1026,1.2000000000000002,58,2.1,0.0000,0.0000
2006,1,6,1,30,11.4,0.99,0.046,0.67,0,0,0,0,7,10.3,0,0,0,0,0.247,92.9,95.24,0.93,0.13,1026,1.2000000000000002,59,2.2,0.0000,0.0000
2006,1,6,2,0,11.100000000000001,1.01,0.046,0.67,0,0,0,0,7,10.100000000000001,0,0,0,0,0.247,93.84,100.71000000000001,0.93,0.13,1026,1.2000000000000002,61,2.3000000000000003,0.0000,0.0000
2006,1,6,2,30,10.8,1.01,0.046,0.67,0,0,0,0,7,10.100000000000001,0,0,0,0,0.247,95.72,106.34,0.93,0.13,1026,1.2000000000000002,62,2.3000000000000003,0.0000,0.0000
2006,1,6,3,0,10.5,1.02,0.046,0.67,0,0,0,0,7,10,0,0,0,0,0.247,96.66,112.09,0.93,0.13,1026,1.1,64,2.4000000000000004,0.0000,0.0000
2006,1,6,3,30,10.3,1.02,0.046,0.67,0,0,0,0,7,10,0,0,0,0,0.247,97.86,117.92,0.93,0.13,1025,1.1,66,2.3000000000000003,0.0000,0.0000
2006,1,6,4,0,10.100000000000001,1.03,0.044,0.67,0,0,0,0,7,9.9,0,0,0,0,0.247,98.5,123.81,0.93,0.13,1025,1.1,67,2.3000000000000003,0.0000,0.0000
2006,1,6,4,30,10,1.03,0.044,0.67,0,0,0,0,4,9.9,0,0,0,0,0.247,99.16,129.74,0.92,0.13,1025,1.1,68,2.2,0.0000,0.0000
2006,1,6,5,0,9.9,1.05,0.043000000000000003,0.67,0,0,0,0,8,9.8,0,0,0,0,0.247,99.23,135.65,0.92,0.13,1025,1.1,68,2.2,0.0000,0.0000
2006,1,6,5,30,9.9,1.05,0.043000000000000003,0.67,0,0,0,0,7,9.8,0,0,0,0,0.248,99.23,141.51,0.92,0.13,1025,1.1,68,2.1,0.0000,0.0000
2006,1,6,6,0,9.8,1.07,0.043000000000000003,0.67,0,0,0,0,4,9.600000000000001,0,0,0,0,0.248,98.82000000000001,147.24,0.93,0.13,1025,1.1,68,2.1,0.0000,0.0000
2006,1,6,6,30,9.8,1.07,0.043000000000000003,0.67,0,0,0,0,3,9.600000000000001,0,0,0,0,0.248,98.82000000000001,152.73,0.93,0.13,1025,1.2000000000000002,67,2,0.0000,0.0000
2006,1,6,7,0,9.700000000000001,1.08,0.044,0.67,0,0,0,0,4,9.4,0,0,0,0,0.249,98.14,157.75,0.93,0.13,1025,1.2000000000000002,66,2,0.0000,0.0000
2006,1,6,7,30,9.700000000000001,1.08,0.044,0.67,0,0,0,0,4,9.4,0,0,0,0,0.249,98.04,161.88,0.93,0.13,1024,1.2000000000000002,63,1.9000000000000001,0.0000,0.0000
2006,1,6,8,0,9.600000000000001,1.08,0.044,0.67,0,0,0,0,7,9.200000000000001,0,0,0,0,0.249,97.65,164.37,0.93,0.13,1024,1.2000000000000002,61,1.9000000000000001,0.0000,0.0000
2006,1,6,8,30,9.600000000000001,1.08,0.044,0.67,0,0,0,0,7,9.200000000000001,0,0,0,0,0.249,97.65,164.41,0.93,0.13,1024,1.2000000000000002,59,1.9000000000000001,0.0000,0.0000
2006,1,6,9,0,9.5,1.08,0.044,0.67,0,0,0,0,7,9.1,0,0,0,0,0.249,97.36,161.98,0.93,0.13,1024,1.2000000000000002,57,1.9000000000000001,0.0000,0.0000
